Year,Quarter,Ticker,keyword,category,finbert_negative,vader_negative,gpt_negative
2012,4Q,MCY,rate increases,Financial,5.680342196612288e-09,0.0,0.376527214050293
2012,4Q,TRV,business interruption,Risk,0.2643034597858786,0.14250000000000002,0.07937598625818888
2012,4Q,TRV,catastrophe,Financial,0.1558647851209079,0.14614285714285716,0.07937598625818888
2012,4Q,TRV,flood,Climate,0.2236099191337416,0.1382,0.07937598625818888
2012,4Q,TRV,rate increases,Financial,0.003439519632173907,0.029625000000000002,0.07937598625818888
2013,1Q,AIG,catastrophe,Financial,0.3333314353564676,0.2153333333333333,0.034899426134009114
2013,1Q,AIG,reinsurance,Financial,0.00018877026922756157,0.04666666666666667,0.034899426134009114
2013,1Q,AIG,stress testing,Risk,9.324360689788593e-06,0.1889999999999999,0.034899426134009114
2013,1Q,ALL,catastrophe,Financial,0.5568540265569016,0.27166666666666667,0.25889965365914736
2013,1Q,ALL,hurricane,Climate,0.32484849712151714,0.0,0.25889965365914736
2013,1Q,ALL,loss ratios,Financial,0.46523983788074474,0.11399999999999999,0.25889965365914736
2013,1Q,ALL,reinsurance,Financial,0.007364924278590458,0.06074999999999998,0.25889965365914736
2013,1Q,CB,catastrophe,Financial,0.16988541931632928,0.20066666666666666,0.09023427963256836
2013,1Q,CB,rate increases,Financial,0.0007959911017678,0.044000000000000004,0.09023427963256836
2013,1Q,CB,reinsurance,Financial,0.22755531274958685,0.017499999999999998,0.09023427963256836
2013,1Q,MCY,catastrophe,Financial,0.3508735089394676,0.10339999999999999,0.13860655682427542
2013,1Q,MCY,rate increases,Financial,5.839401850948889e-09,0.0,0.13860655682427542
2013,1Q,TRV,catastrophe,Financial,9.979990167607866e-09,0.225,0.06099243834614754
2013,1Q,TRV,loss ratios,Financial,0.0011288285568306926,0.164,0.06099243834614754
2013,1Q,TRV,rate increases,Financial,6.358156999416072e-07,0.0415,0.06099243834614754
2013,1Q,TRV,reinsurance,Financial,1.8256429257235144e-08,0.108,0.06099243834614754
2013,2Q,AIG,catastrophe,Financial,0.999979496002197,0.214,0.0937754982396176
2013,2Q,AIG,flood,Climate,0.998417139053345,0.0,0.0937754982396176
2013,2Q,AIG,loss ratios,Financial,0.0009114849737165978,0.186,0.0937754982396176
2013,2Q,AIG,rate increases,Financial,2.603949269541772e-07,0.1669999999999999,0.0937754982396176
2013,2Q,AIG,reinsurance,Financial,9.287876990171643e-06,0.08449999999999999,0.0937754982396176
2013,2Q,AIG,stress testing,Risk,0.06144048135278504,0.13066666666666665,0.0937754982396176
2013,2Q,ALL,catastrophe,Financial,0.30459193382547767,0.38974999999999993,0.0574374093728907
2013,2Q,ALL,financial risk,Financial,1.0640207648293655e-07,0.103,0.0574374093728907
2013,2Q,ALL,hurricane,Climate,0.037856638431549,0.2689999999999999,0.0574374093728907
2013,2Q,ALL,loss ratios,Financial,0.5004053115844727,0.141,0.0574374093728907
2013,2Q,ALL,rate increases,Financial,0.014373930395663582,0.0,0.0574374093728907
2013,2Q,ALL,reinsurance,Financial,0.007344409229335707,0.0398,0.0574374093728907
2013,2Q,CB,capital markets,Financial,2.974746712425258e-05,0.0,0.1634004478869231
2013,2Q,CB,catastrophe,Financial,0.2491477639212701,0.18624999999999997,0.1634004478869231
2013,2Q,CB,flood,Climate,0.4999563514238616,0.118,0.1634004478869231
2013,2Q,CB,reinsurance,Financial,0.28073806564954157,0.011333333333333334,0.1634004478869231
2013,2Q,MCY,catastrophe,Financial,0.3337051141619061,0.236,0.4254521429538727
2013,2Q,MCY,rate increases,Financial,0.0080021694302558,0.0,0.4254521429538727
2013,2Q,TRV,catastrophe,Financial,0.6665512750031941,0.2616666666666666,0.15408410680921455
2013,2Q,TRV,flood,Climate,0.9999860525131226,0.153,0.15408410680921455
2013,2Q,TRV,loss ratios,Financial,0.0014476116048172,0.171,0.15408410680921455
2013,2Q,TRV,rate increases,Financial,4.1487546042162645e-06,0.0698,0.15408410680921455
2013,2Q,TRV,reinsurance,Financial,0.04434396684822516,0.04242857142857143,0.15408410680921455
2013,3Q,AIG,catastrophe,Financial,0.35120063630408066,0.307,0.5163406252861023
2013,3Q,AIG,rate increases,Financial,2.608446125762498e-09,0.0,0.5163406252861023
2013,3Q,ALL,catastrophe,Financial,0.4999957745391652,0.21,0.24347367137670517
2013,3Q,ALL,financial risk,Financial,0.0003774530778173,0.249,0.24347367137670517
2013,3Q,ALL,loss ratios,Financial,0.0011372903827577,0.071,0.24347367137670517
2013,3Q,ALL,rate increases,Financial,0.0073829051107168,0.0,0.24347367137670517
2013,3Q,CB,catastrophe,Financial,0.6580987666573795,0.22066666666666668,0.08809439539909363
2013,3Q,CB,drought,Climate,2.5481300180985045e-08,0.049,0.08809439539909363
2013,3Q,CB,flood,Climate,0.9126172661781313,0.1369999999999999,0.08809439539909363
2013,3Q,CB,loss ratios,Financial,0.3560091853141785,0.142,0.08809439539909363
2013,3Q,CB,rate increases,Financial,0.17828234938608126,0.0,0.08809439539909363
2013,3Q,CB,reinsurance,Financial,0.00036273061897947593,0.0075,0.08809439539909363
2013,3Q,MCY,catastrophe,Financial,0.33428178587079543,0.17200000000000001,0.6323951631784439
2013,3Q,MCY,rate increases,Financial,0.9999899864196776,0.0579999999999999,0.6323951631784439
2013,3Q,TRV,catastrophe,Financial,0.48537547397531206,0.2032857142857143,0.13508821752938358
2013,3Q,TRV,extreme weather,Climate,0.99844628572464,0.063,0.13508821752938358
2013,3Q,TRV,rate increases,Financial,0.11088851805116764,0.06777777777777778,0.13508821752938358
2013,4Q,AIG,capital markets,Financial,6.62923339405097e-05,0.0,0.0
2013,4Q,AIG,catastrophe,Financial,0.9999233484268188,0.0,0.0
2013,4Q,AIG,loss ratios,Financial,1.2470069066239378e-07,0.301,0.0
2013,4Q,AIG,reinsurance,Financial,0.14346185777806866,0.0,0.0
2013,4Q,AIG,stress testing,Risk,5.984911695122719e-06,0.05899999999999999,0.0
2013,4Q,ALL,catastrophe,Financial,0.14284730509930718,0.2637142857142857,0.10784683749079704
2013,4Q,ALL,loss ratios,Financial,0.0203381050378084,0.042,0.10784683749079704
2013,4Q,ALL,portfolio risk,Financial,1.1954635738220531e-05,0.08,0.10784683749079704
2013,4Q,ALL,reinsurance,Financial,0.009728580941046481,0.0086,0.10784683749079704
2013,4Q,CB,catastrophe,Financial,0.0007302350423118561,0.19866666666666666,0.05856075244290488
2013,4Q,CB,rate increases,Financial,6.628734926160988e-05,0.0,0.05856075244290488
2013,4Q,CB,reinsurance,Financial,0.14181004774607936,0.017166666666666667,0.05856075244290488
2013,4Q,MCY,catastrophe,Financial,0.0002717400939333377,0.11199999999999995,0.1143793761730194
2013,4Q,MCY,hurricane,Climate,9.598435468660681e-08,0.166,0.1143793761730194
2013,4Q,MCY,rate increases,Financial,0.25088554936160823,0.05875,0.1143793761730194
2013,4Q,MCY,reinsurance,Financial,9.987124940380454e-07,0.0,0.1143793761730194
2013,4Q,TRV,catastrophe,Financial,3.0339053491701407e-09,0.17350000000000002,0.04872128069400788
2013,4Q,TRV,loss ratios,Financial,0.0048277419991791,0.087,0.04872128069400788
2013,4Q,TRV,rate increases,Financial,0.06449953318520862,0.05245454545454545,0.048721280694007885
2013,4Q,TRV,reinsurance,Financial,0.015865568982352547,0.11850000000000001,0.04872128069400788
2014,1Q,AIG,loss ratios,Financial,8.449399402365998e-09,0.1639999999999999,0.0
2014,1Q,AIG,rate increases,Financial,4.342105006216457e-06,0.20799999999999996,0.0
2014,1Q,AIG,reinsurance,Financial,0.3838066458702088,0.162,0.0
2014,1Q,AIG,stress testing,Risk,7.6785869964624e-06,0.1525,0.0
2014,1Q,ALL,catastrophe,Financial,0.44212140867603006,0.28825,0.3811979038374765
2014,1Q,ALL,loss ratios,Financial,0.001974340295419,0.099,0.3811979038374765
2014,1Q,ALL,rate increases,Financial,3.232149902032688e-05,0.0,0.3811979038374765
2014,1Q,ALL,reinsurance,Financial,1.629731195862405e-05,0.0,0.3811979038374765
2014,1Q,CB,catastrophe,Financial,7.14557318133302e-05,0.176,0.11534960960087023
2014,1Q,CB,rate increases,Financial,0.08389896456030851,0.1105,0.11534960960087023
2014,1Q,CB,reinsurance,Financial,0.14145452679567128,0.0,0.11534960960087023
2014,1Q,MCY,catastrophe,Financial,0.00184875971172,0.0325,0.24190558989842734
2014,1Q,MCY,rate increases,Financial,6.392713025604736e-09,0.0,0.24190558989842734
2014,1Q,TRV,catastrophe,Financial,0.0007914531743153,0.223,0.04207762650081089
2014,1Q,TRV,rate increases,Financial,1.2107483610801495e-05,0.09275,0.04207762650081089
2014,1Q,TRV,reinsurance,Financial,0.07079829959222177,0.076,0.04207762650081089
2014,2Q,AIG,loss ratios,Financial,5.697344749933109e-05,0.10300000000000001,0.10486215353012085
2014,2Q,AIG,portfolio risk,Financial,2.076679993479047e-05,0.088,0.10486215353012085
2014,2Q,AIG,rate increases,Financial,5.432643881420063e-07,0.084,0.10486215353012085
2014,2Q,AIG,reinsurance,Financial,0.8582757115364075,0.0,0.10486215353012085
2014,2Q,ALL,catastrophe,Financial,0.3769456752983314,0.27525,0.2573164655612065
2014,2Q,ALL,hurricane,Climate,0.3152206838130951,0.0,0.2573164655612065
2014,2Q,ALL,rate increases,Financial,0.0007469860043443059,0.03166666666666667,0.2573164655612065
2014,2Q,ALL,reinsurance,Financial,2.666342197699123e-06,0.0,0.2573164655612065
2014,2Q,CB,catastrophe,Financial,0.0665305703878402,0.253,0.04627876811557346
2014,2Q,CB,rate increases,Financial,1.0651765691704897e-08,0.0,0.04627876811557346
2014,2Q,CB,reinsurance,Financial,0.2412790980324644,0.031333333333333324,0.04627876811557346
2014,2Q,MCY,catastrophe,Financial,0.3334412851734072,0.14833333333333334,0.24654122761317662
2014,2Q,MCY,drought,Climate,0.0087959999218583,0.0,0.24654122761317662
2014,2Q,MCY,rate increases,Financial,0.0008083056390636787,0.0,0.24654122761317662
2014,2Q,TRV,catastrophe,Financial,0.33361757375645434,0.1615,0.06733099028870866
2014,2Q,TRV,rate increases,Financial,0.3637614184863041,0.146,0.06733099028870866
2014,2Q,TRV,reinsurance,Financial,0.18915858789115833,0.05463636363636362,0.06733099028870866
2014,3Q,AIG,capital adequacy,Financial,5.639634181875408e-08,0.0,0.0
2014,3Q,ALL,catastrophe,Financial,0.15919722276235962,0.16457142857142856,0.09669571816921234
2014,3Q,ALL,premium increases,Financial,1.3555878197735186e-08,0.0,0.09669571816921234
2014,3Q,ALL,rate increases,Financial,0.0005159542779438,0.067,0.09669571816921234
2014,3Q,ALL,reinsurance,Financial,0.12350913032841501,0.023624999999999986,0.09669571816921234
2014,3Q,CB,catastrophe,Financial,0.9997033476829528,0.241,0.131677684875635
2014,3Q,CB,rate increases,Financial,0.24538556599960515,0.0645,0.131677684875635
2014,3Q,CB,reinsurance,Financial,0.06809897865764115,0.035500000000000004,0.131677684875635
2014,3Q,MCY,capital adequacy,Financial,0.010452595539391,0.0,0.3661447405815124
2014,3Q,MCY,catastrophe,Financial,2.684766631233515e-09,0.179,0.3661447405815124
2014,3Q,MCY,rate increases,Financial,1.0239853509119714e-05,0.0,0.3661447405815124
2014,3Q,TRV,catastrophe,Financial,1.8914215971221893e-08,0.281,0.036444008350372314
2014,3Q,TRV,flood,Climate,0.0001379508757963,0.059,0.036444008350372314
2014,3Q,TRV,rate increases,Financial,0.5001711514487397,0.12449999999999999,0.036444008350372314
2014,3Q,TRV,reinsurance,Financial,0.18667140164594906,0.02790909090909091,0.036444008350372314
2014,4Q,AIG,capital markets,Financial,1.5383231584564786e-05,0.0,0.12111233919858932
2014,4Q,AIG,catastrophe,Financial,0.05143244915236283,0.2316666666666667,0.12111233919858932
2014,4Q,AIG,rate increases,Financial,0.9987146854400636,0.204,0.12111233919858932
2014,4Q,AIG,reinsurance,Financial,0.9953076243400574,0.068,0.12111233919858932
2014,4Q,ALL,catastrophe,Financial,0.31133768693327774,0.20846153846153848,0.2078313926855723
2014,4Q,ALL,premium increases,Financial,1.0271921646598514e-08,0.0,0.2078313926855723
2014,4Q,ALL,reinsurance,Financial,0.00139000170747745,0.0,0.2078313926855723
2014,4Q,CB,reinsurance,Financial,0.1749348794758023,0.004416666666666667,0.03734929084777832
2014,4Q,MCY,catastrophe,Financial,0.9999995231628418,0.28,0.3236215313275655
2014,4Q,MCY,rate increases,Financial,3.762497424730782e-08,0.05000000000000001,0.3236215313275655
2014,4Q,TRV,catastrophe,Financial,0.0017312378330700444,0.1565,0.12043382933265284
2014,4Q,TRV,earthquake,Climate,2.705274937397917e-06,0.0,0.12043382933265284
2014,4Q,TRV,extreme weather,Climate,1.987086307053687e-06,0.103,0.12043382933265284
2014,4Q,TRV,rate increases,Financial,0.003669716634611556,0.0415,0.12043382933265284
2014,4Q,TRV,reinsurance,Financial,0.08032702508925074,0.06971428571428571,0.12043382933265284
2014,4Q,TRV,underwriting losses,Financial,0.9999737739562988,0.081,0.12043382933265284
2015,1Q,AIG,capital adequacy,Financial,2.199533923885611e-07,0.055,0.0959240992863973
2015,1Q,AIG,capital markets,Financial,0.22462009716740283,0.045,0.0959240992863973
2015,1Q,AIG,catastrophe,Financial,0.0015559064922854,0.3279999999999999,0.0959240992863973
2015,1Q,AIG,loss ratios,Financial,0.0002307496179128,0.135,0.0959240992863973
2015,1Q,AIG,rate increases,Financial,6.412021136270596e-09,0.0,0.0959240992863973
2015,1Q,AIG,reinsurance,Financial,0.029590461403131398,0.060000000000000005,0.0959240992863973
2015,1Q,ALL,catastrophe,Financial,0.3998927110743473,0.163875,0.1504017158790871
2015,1Q,ALL,premium increases,Financial,1.9728451761125143e-08,0.0,0.1504017158790871
2015,1Q,ALL,rate increases,Financial,0.10254711518522439,0.0134,0.1504017158790871
2015,1Q,ALL,reinsurance,Financial,0.09306233908886269,0.0029999999999999996,0.1504017158790871
2015,1Q,CB,catastrophe,Financial,1.1610385541871437e-07,0.198,0.12409676532996328
2015,1Q,CB,reinsurance,Financial,0.21820644030991715,0.03018181818181817,0.12409676532996326
2015,1Q,MCY,catastrophe,Financial,0.0020709792152047,0.0,0.12104494571685791
2015,1Q,MCY,drought,Climate,0.4675835967063904,0.148,0.12104494571685791
2015,1Q,MCY,loss ratios,Financial,0.0004602555709425,0.192,0.12104494571685791
2015,1Q,MCY,rate increases,Financial,0.008509123081239474,0.0,0.12104494571685791
2015,1Q,TRV,rate increases,Financial,3.878309655647172e-07,0.0,0.1083405680126614
2015,1Q,TRV,reinsurance,Financial,0.40345010794341507,0.012599999999999998,0.1083405680126614
2015,1Q,ZURN,catastrophe,Financial,4.190509717005853e-09,0.044,0.0
2015,1Q,ZURN,reinsurance,Financial,0.0006799849215894,0.0559999999999999,0.0
2015,2Q,AIG,capital markets,Financial,2.751027062608546e-05,0.03325,0.0
2015,2Q,AIG,catastrophe,Financial,2.9690350178412923e-09,0.165,0.0
2015,2Q,AIG,rate increases,Financial,0.00047651989154925305,0.0,0.0
2015,2Q,AIG,reinsurance,Financial,0.9661461114883424,0.102,0.0
2015,2Q,ALL,catastrophe,Financial,0.3431336247983077,0.16633333333333333,0.2068494657675425
2015,2Q,ALL,loss ratios,Financial,0.5122495396062732,0.15199999999999997,0.2068494657675425
2015,2Q,ALL,rate increases,Financial,0.3149713566929222,0.013999999999999988,0.2068494657675425
2015,2Q,ALL,reinsurance,Financial,4.906167987428489e-07,0.0,0.2068494657675425
2015,2Q,CB,flood,Climate,0.9999865293502808,0.103,0.06915100557463509
2015,2Q,CB,reinsurance,Financial,0.004020419374033436,0.019142857142857145,0.06915100557463509
2015,2Q,MCY,catastrophe,Financial,0.5004932841566188,0.17899999999999996,0.41491928696632385
2015,2Q,MCY,rate increases,Financial,0.11175695061683649,0.0,0.41491928696632385
2015,2Q,TRV,catastrophe,Financial,3.7030103428037356e-09,0.1169999999999999,0.0629962467485004
2015,2Q,TRV,rate increases,Financial,0.0016684252768754,0.0,0.0629962467485004
2015,2Q,TRV,reinsurance,Financial,0.00023061967412254261,0.041666666666666664,0.0629962467485004
2015,2Q,ZURN,loss ratios,Financial,5.531456395146961e-07,0.11400000000000002,0.1671750009059906
2015,2Q,ZURN,rate increases,Financial,0.0001333848194917,0.10200000000000001,0.1671750009059906
2015,2Q,ZURN,reinsurance,Financial,0.39163282823792533,0.04739999999999998,0.1671750009059906
2015,3Q,AIG,capital adequacy,Financial,9.41989401326282e-06,0.0,0.3616923317313194
2015,3Q,AIG,capital markets,Financial,0.9999997615814208,0.103,0.3616923317313194
2015,3Q,AIG,catastrophe,Financial,0.4999990078718213,0.34950000000000003,0.3616923317313194
2015,3Q,AIG,earthquake,Climate,0.1078200116753578,0.0,0.3616923317313194
2015,3Q,AIG,market volatility,Risk,0.9999328851699828,0.086,0.3616923317313194
2015,3Q,ALL,catastrophe,Financial,0.4020763657470588,0.2776,0.22195993936978853
2015,3Q,ALL,loss ratios,Financial,1.1571670732735129e-08,0.096,0.22195993936978853
2015,3Q,ALL,premium increases,Financial,6.062122359651312e-09,0.0,0.22195993936978853
2015,3Q,ALL,rate increases,Financial,0.1666726801365773,0.0415,0.22195993936978853
2015,3Q,CB,catastrophe,Financial,0.4997964217629968,0.24449999999999994,0.4370149757180895
2015,3Q,CB,loss ratios,Financial,0.6642984747886658,0.133,0.4370149757180895
2015,3Q,CB,market volatility,Risk,0.9999897480010986,0.0,0.4370149757180895
2015,3Q,CB,reinsurance,Financial,0.3936195000409392,0.014285714285714287,0.4370149757180895
2015,3Q,MCY,rate increases,Financial,0.31764693760487717,0.021666666666666667,0.0
2015,3Q,TRV,catastrophe,Financial,2.5760380140127376e-07,0.068,0.05278344750404358
2015,3Q,TRV,premium increases,Financial,4.438851952670575e-09,0.0,0.05278344750404358
2015,3Q,TRV,reinsurance,Financial,0.10887998787575266,0.011875,0.05278344750404358
2015,3Q,ZURN,business interruption,Risk,6.602012945222668e-06,0.1119999999999999,0.10139705075158013
2015,3Q,ZURN,rate increases,Financial,0.9266408979892731,0.0325,0.10139705075158013
2015,3Q,ZURN,reinsurance,Financial,0.01884538257339343,0.028666666666666663,0.10139705075158013
2015,3Q,ZURN,underwriting losses,Financial,0.5609115362167358,0.094,0.10139705075158013
2015,4Q,AIG,catastrophe,Financial,8.127470209728926e-06,0.172,0.061529465411838735
2015,4Q,AIG,earthquake,Climate,0.17640329286223275,0.0195,0.061529465411838735
2015,4Q,AIG,loss ratios,Financial,0.0039040379606449962,0.20099999999999998,0.061529465411838735
2015,4Q,AIG,market volatility,Risk,3.2293856477849667e-09,0.05,0.061529465411838735
2015,4Q,AIG,reinsurance,Financial,0.17428540085183603,0.035133333333333315,0.061529465411838735
2015,4Q,ALL,catastrophe,Financial,0.16006606665327427,0.1502222222222222,0.08611027683530535
2015,4Q,ALL,premium increases,Financial,0.00027396906079955,0.0,0.08611027683530535
2015,4Q,ALL,rate increases,Financial,0.001346775333162916,0.00811111111111111,0.08611027683530535
2015,4Q,CB,catastrophe,Financial,0.0001058215202647,0.205,0.19342133402824402
2015,4Q,CB,reinsurance,Financial,0.6655783323803917,0.032,0.19342133402824402
2015,4Q,MCY,catastrophe,Financial,0.9999994039535522,0.373,0.08655186674811623
2015,4Q,MCY,rate increases,Financial,0.18102950596996156,0.0,0.08655186674811623
2015,4Q,TRV,market exposure,Financial,0.07930871052667494,0.1595,0.0
2015,4Q,TRV,rate increases,Financial,0.1180155128240585,0.0,0.0
2015,4Q,ZURN,capital adequacy,Financial,2.2955411793645908e-08,0.0,0.04926950366873491
2015,4Q,ZURN,financial exposure,Risk,0.03715430945158,0.0,0.04926950366873491
2015,4Q,ZURN,market volatility,Risk,0.3026874959468841,0.1169999999999999,0.04926950366873491
2015,4Q,ZURN,rate increases,Financial,0.5044387229718267,0.0,0.04926950366873491
2015,4Q,ZURN,reinsurance,Financial,0.19580844834308658,0.063875,0.04926950366873491
2015,FYQ,BRK,catastrophe,Financial,0.06871021838609673,0.19299999999999998,
2015,FYQ,BRK,extreme weather,Climate,0.9999998807907104,0.053,
2015,FYQ,BRK,reinsurance,Financial,0.007927761705762534,0.029714285714285714,
2016,1Q,AIG,capital markets,Financial,0.5163738932460545,0.0235,0.11251396670633433
2016,1Q,AIG,catastrophe,Financial,0.44699986237537814,0.286,0.11251396670633433
2016,1Q,AIG,earthquake,Climate,0.9886899590492249,0.059,0.11251396670633433
2016,1Q,AIG,loss ratios,Financial,0.20456944309798888,0.20379999999999998,0.11251396670633433
2016,1Q,AIG,market volatility,Risk,0.021388360483797417,0.0,0.11251396670633433
2016,1Q,AIG,reinsurance,Financial,0.11014133360340769,0.04146153846153846,0.11251396670633433
2016,1Q,ALL,catastrophe,Financial,0.3197946127062353,0.148,0.1947431755065918
2016,1Q,ALL,flood,Climate,0.3036697093727222,0.10350000000000001,0.1947431755065918
2016,1Q,ALL,hurricane,Climate,0.7918213009834291,0.215,0.1947431755065918
2016,1Q,ALL,loss ratios,Financial,0.9997313618659972,0.11899999999999998,0.1947431755065918
2016,1Q,ALL,rate increases,Financial,3.362086609115522e-09,0.0,0.1947431755065918
2016,1Q,CB,catastrophe,Financial,5.018752926844172e-05,0.531,0.14571198591819176
2016,1Q,CB,earthquake,Climate,0.6684999509404103,0.08699999999999997,0.14571198591819176
2016,1Q,CB,flood,Climate,0.2048234641551971,0.149,0.14571198591819176
2016,1Q,CB,reinsurance,Financial,0.999998927116394,0.0,0.14571198591819176
2016,1Q,MCY,catastrophe,Financial,0.5019177183927847,0.2593333333333333,0.2960851819891679
2016,1Q,MCY,loss ratios,Financial,0.9999996423721311,0.165,0.2960851819891679
2016,1Q,MCY,rate increases,Financial,0.009967635030989125,0.0115,0.2960851819891679
2016,1Q,MCY,reinsurance,Financial,0.07742721625550072,0.0375,0.2960851819891679
2016,1Q,TRV,catastrophe,Financial,0.21300671193047613,0.14187499999999997,0.10482160834705129
2016,1Q,TRV,flood,Climate,0.02368933637626465,0.0895,0.10482160834705129
2016,1Q,TRV,loss ratios,Financial,0.1451398432254791,0.173,0.10482160834705129
2016,1Q,ZURN,catastrophe,Financial,0.0023503601551055,0.24499999999999997,0.04635109645979745
2016,1Q,ZURN,rate increases,Financial,0.9831932783126832,0.1,0.04635109645979745
2016,1Q,ZURN,reinsurance,Financial,0.004692427369166429,0.037428571428571415,0.04635109645979745
2016,1Q,ZURN,wildfire,Climate,0.0045407647266983,0.0,0.04635109645979745
2016,2Q,AIG,catastrophe,Financial,0.4878721369386767,0.16124999999999998,0.14198837300826764
2016,2Q,AIG,loss ratios,Financial,0.0037569697014987,0.071,0.14198837300826764
2016,2Q,AIG,market exposure,Financial,7.628421627714489e-08,0.0,0.14198837300826764
2016,2Q,AIG,market volatility,Risk,0.0349204838275909,0.138,0.14198837300826764
2016,2Q,AIG,reinsurance,Financial,0.30297365813772587,0.054437499999999986,0.14198837300826764
2016,2Q,ALL,catastrophe,Financial,0.3650201117400262,0.18507692307692306,0.2953744928042094
2016,2Q,ALL,loss ratios,Financial,0.000705225393176,0.091,0.2953744928042094
2016,2Q,ALL,rate increases,Financial,0.19940345278415633,0.0,0.2953744928042094
2016,2Q,ALL,reinsurance,Financial,9.239478799827341e-07,0.0,0.2953744928042094
2016,2Q,CB,catastrophe,Financial,0.5949066391331144,0.19633333333333336,0.15980234493811926
2016,2Q,CB,flood,Climate,0.0066988263279199,0.128,0.15980234493811926
2016,2Q,CB,reinsurance,Financial,0.23561404378069697,0.019000000000000003,0.15980234493811926
2016,2Q,MCY,catastrophe,Financial,0.622983168810606,0.3296,0.7429320939949581
2016,2Q,MCY,loss ratios,Financial,0.9999996423721312,0.165,0.7429320939949581
2016,2Q,MCY,rate increases,Financial,0.000360517995432,0.0,0.7429320939949581
2016,2Q,TRV,catastrophe,Financial,5.301910022126322e-09,0.213,0.09150581700461251
2016,2Q,TRV,hurricane,Climate,0.0001398841850459,0.126,0.09150581700461251
2016,2Q,TRV,reinsurance,Financial,0.4460197220194573,0.0395,0.09150581700461251
2016,2Q,TRV,wildfire,Climate,0.33332269136288767,0.043333333333333335,0.09150581700461251
2016,2Q,ZURN,catastrophe,Financial,0.0610101632773876,0.177,0.0
2016,2Q,ZURN,rate increases,Financial,0.003434627406022614,0.05799999999999995,0.0
2016,2Q,ZURN,reinsurance,Financial,0.002347145689889677,0.06444444444444444,0.0
2016,3Q,AIG,catastrophe,Financial,3.91218600270804e-06,0.10099999999999991,0.13076201329628626
2016,3Q,AIG,hurricane,Climate,0.9961926937103271,0.076,0.13076201329628626
2016,3Q,AIG,loss ratios,Financial,0.0502047277987003,0.081,0.13076201329628626
2016,3Q,AIG,market volatility,Risk,0.9999994039535522,0.1159999999999999,0.13076201329628626
2016,3Q,AIG,rate increases,Financial,1.729575842546183e-07,0.111,0.13076201329628626
2016,3Q,AIG,reinsurance,Financial,0.18695374799260986,0.06786666666666667,0.13076201329628626
2016,3Q,ALL,catastrophe,Financial,0.23841070741931503,0.19444444444444445,0.22389666473164277
2016,3Q,ALL,loss ratios,Financial,5.4334481092137534e-05,0.12150000000000001,0.22389666473164277
2016,3Q,ALL,rate increases,Financial,0.033672485624265364,0.024333333333333332,0.22389666473164277
2016,3Q,ALL,reinsurance,Financial,0.0002232127008028,0.0,0.22389666473164277
2016,3Q,ALL,underwriting losses,Financial,0.1299323737621307,0.143,0.22389666473164277
2016,3Q,CB,catastrophe,Financial,0.3349750569711129,0.284,0.22261857635834637
2016,3Q,CB,hurricane,Climate,0.0871940776705741,0.094,0.22261857635834637
2016,3Q,CB,reinsurance,Financial,0.21905258732556304,0.014809523809523809,0.22261857635834637
2016,3Q,MCY,loss ratios,Financial,0.9999974966049194,0.165,0.19055529236793517
2016,3Q,MCY,rate increases,Financial,0.1671134008473213,0.0,0.19055529236793517
2016,3Q,TRV,catastrophe,Financial,3.079258306115662e-07,0.143,0.0
2016,3Q,ZURN,reinsurance,Financial,0.06036358973746945,0.054000000000000006,0.04925904203863705
2016,4Q,AIG,catastrophe,Financial,0.6655667794803625,0.2786666666666666,0.13214984077673692
2016,4Q,AIG,market exposure,Financial,0.94927579164505,0.107,0.13214984077673692
2016,4Q,AIG,rate increases,Financial,2.0544929313359723e-08,0.0,0.13214984077673692
2016,4Q,AIG,reinsurance,Financial,0.1003467459819447,0.0604,0.13214984077673692
2016,4Q,ALL,catastrophe,Financial,0.28595036449555056,0.22114285714285717,0.1156266899335952
2016,4Q,ALL,loss ratios,Financial,4.8936272589111494e-05,0.16666666666666666,0.1156266899335952
2016,4Q,ALL,premium increases,Financial,2.038428306150309e-07,0.0,0.1156266899335952
2016,4Q,ALL,rate increases,Financial,0.15011955190738033,0.0265,0.1156266899335952
2016,4Q,CB,catastrophe,Financial,0.5915783567664524,0.245,0.302604286758988
2016,4Q,CB,drought,Climate,0.9991244673728944,0.0,0.302604286758988
2016,4Q,CB,hurricane,Climate,0.999631643295288,0.153,0.302604286758988
2016,4Q,CB,loss ratios,Financial,0.0004844034556299,0.332,0.302604286758988
2016,4Q,CB,reinsurance,Financial,0.3158376553186143,0.025916666666666668,0.302604286758988
2016,4Q,MCY,catastrophe,Financial,0.07419595617102456,0.21550000000000002,0.0
2016,4Q,MCY,earthquake,Climate,0.9454030990600586,0.1939999999999999,0.0
2016,4Q,MCY,hurricane,Climate,0.997802197933197,0.0,0.0
2016,4Q,MCY,wildfire,Climate,0.008971981704235,0.0,0.0
2016,4Q,TRV,catastrophe,Financial,0.9984775185585022,0.326,0.053396509753333196
2016,4Q,TRV,hurricane,Climate,7.703176763129704e-09,0.076,0.053396509753333196
2016,4Q,TRV,premium increases,Financial,7.636367094221441e-09,0.0,0.053396509753333196
2016,4Q,TRV,rate increases,Financial,0.0004925688328966799,0.0,0.053396509753333196
2016,4Q,TRV,reinsurance,Financial,0.000501682144812927,0.040888888888888884,0.053396509753333196
